kind,unit,label,method,site,mean_weight,sd_weight,n_edges_on_skeleton,mean_weight_on_skeleton,strength_skeleton,within_module_mean,strength_lioness,sum_tu,river_basin,stream_order,UDF,lat,lon,n_det,mean_log,basin
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_433,0.209584619463764,0.228542956647583,1116,0.612861535762597,683.953473911058,0.613590312621447,848.759079787095,0.45458826691450843,Elbe,1.0,0.0,51.286396,12.15393,38,0.05909147797385566,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_434,0.180321761620637,0.241948632892516,1116,0.563673857997747,629.118542135993,0.575293114041994,1111.56940442201,31.16420086920171,Elbe,2.0,29.0,51.941583,11.158639,71,0.5362751809817548,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_435,0.221576971789228,0.233521760876646,1116,0.645919053048134,720.845663201718,0.644941800209776,803.922234312411,0.01853737296037846,Elbe,1.0,0.0,51.460978,11.471981,37,0.07961617077432685,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_436,0.212506300958042,0.257899445869497,1116,0.671995385687477,749.946850427224,0.667230259185383,940.684026099817,0.9028104093018238,Elbe,1.0,0.0,51.635599,11.938936,35,0.0584051448531559,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_437,0.25553038257827,0.248785395085217,1116,0.69278797329753,773.151378200043,0.692846802743582,1007.72438756839,0.0015531484126317273,Elbe,1.0,0.0,51.734622,10.659567,10,-0.18071766923189211,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_438,0.233481163427715,0.253891942217347,1116,0.690051994348259,770.098025692657,0.689252437594017,996.139963638867,0.02135296461790131,Elbe,1.0,0.0,52.592458,11.8008148,19,-0.046522308686770396,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_439,0.224299577555447,0.249379354391683,1116,0.660671279987393,737.309148465931,0.653296534862736,1067.50432634437,0.04680779513989169,Elbe,1.0,0.0,52.07571,11.31275,25,0.01890357925569996,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_440,0.180237697045206,0.272785319007719,1116,0.602926665234759,672.982394422932,0.601184331129475,966.294418891201,8.194668603908632,Elbe,1.0,45.1,51.721104,11.27815,66,0.5442258215341906,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_441,0.23463240839847,0.250921866421018,1116,0.682064806373972,761.184323913353,0.681886212476179,971.630860634415,0.06650772801299966,Elbe,2.0,23.0,51.89230556,10.97680556,19,-0.04997363519828392,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_444,0.210963424231757,0.26243919784858,1116,0.660968218172469,737.640531480475,0.655563919367579,900.816950021439,2.162107922059289,Elbe,1.0,0.0,50.935091,10.785234,40,0.06598193610540513,Elbe
conc,Basin_Elbe,Elbe (whole basin),bonobo,EUS_445,0.176886800679297,0.294916104035034,1116,0.626969407033283,699.701021841849,0.630852462591964,1025.21066189175,3.36358470195555,Elbe,1.0,0.0,51.009793,10.891151,71,0.6212099060123434,Elbe
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_001,0.162682628777772,0.250570309792789,752,0.609378312335877,462.999312585784,0.635230344559927,780.832583078706,0.6543876470893533,Danube,5.0,5.0,46.076255,14.637157,46,0.2399210431742569,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_002,0.185027618653153,0.23047579421974,752,0.617713051185157,468.618811709318,0.631127181083825,601.507177497285,0.22823965029596635,Danube,3.0,0.6,46.001086,14.469558,39,0.06758508726496969,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_003,0.198165401975502,0.304931112780796,752,0.665469018235351,504.933087315689,0.672845173502764,1324.86255457942,0.8078211992227314,Danube,5.0,5.0,46.072357,14.63525,111,1.0753424926533413,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_004,0.166549332466906,0.239010967551696,752,0.601394401669299,456.937722773698,0.617056394650432,561.92581406556,0.18797746022291717,Danube,5.0,5.0,46.087919,14.677909,68,0.3580368919677585,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_005,0.166836067584389,0.236105909625592,752,0.596845834795075,453.556609105602,0.61355214989604,568.038278285486,0.05914403996716917,Danube,1.0,0.0,45.951136,14.296199,68,0.366424626264023,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_006,0.194926093510458,0.226494924491932,752,0.618583486103477,469.865618064222,0.631667007189786,600.599389135818,0.006233809390852262,Danube,1.0,,45.952858,14.298592,31,0.012558678699158625,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_007,0.212736956780693,0.228894361218331,752,0.654448697226463,496.417106348607,0.667346211591011,610.934807432836,0.08044640953537814,Danube,2.0,0.5,45.97193,14.313989,18,-0.10014484522046808,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_008,0.215581004085465,0.226912140762668,752,0.653748241661046,496.373900852672,0.669647114942726,568.06117318033,0.08474085104470666,Danube,3.0,0.5,46.117018,14.610843,19,-0.12157700619137961,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_009,0.201286997511034,0.23187234498611,752,0.644182111537947,488.360771689252,0.654754600758132,616.644802913693,0.09219071322471319,Danube,1.0,0.0,46.328569,14.584276,26,-0.035027863672228925,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_010,0.227238964392889,0.226021165704216,752,0.667483688602933,506.059892920163,0.685189390326763,652.831528335406,0.07822175724270176,Danube,2.0,,46.279685,14.614511,7,-0.23556859981149195,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_011,0.222883469359906,0.227574118696691,752,0.668992911439528,506.771847029771,0.685954361893366,643.714837071541,0.0830186088206453,Danube,3.0,0.5,46.114864,14.612,9,-0.205625354342513,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_012,0.213693034998935,0.226874539000403,752,0.650757516920332,493.527884714434,0.664519220047075,592.48652248088,0.08411303017869959,Danube,5.0,5.0,46.075391,14.63705,20,-0.12571345491807653,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_013,0.224193126647542,0.225443043609126,752,0.661259266998168,501.063482822332,0.677597200802618,655.481061406177,0.07911872033920132,Danube,3.0,0.6,45.974343,14.415741,9,-0.2123985637316864,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_051,0.200620302861105,0.24165784284064,752,0.65568318587657,497.240490135296,0.674620102966353,617.125780157049,0.15155393056276273,Danube,1.0,0.0,49.745228,12.122372,20,-0.12791765562173482,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_082,0.174418306648554,0.248125628895484,752,0.605203745739999,458.098045232152,0.622784586155632,648.567305789428,1.19554240414162,Danube,4.0,16.6,48.6871108323948,16.9894285542993,85,0.6118970641582959,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_096,0.17554697678313,0.231649130308337,752,0.610717500696592,463.609031580963,0.623912930733436,516.987182523584,0.08649168536805202,Danube,1.0,0.0,48.390928,15.696507,55,0.2646412414624924,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_097,0.174487723273418,0.239280315393694,752,0.616146154882358,467.68489401893,0.6309488111208,484.366406454949,0.09745168702841188,Danube,5.0,9.1,46.709944,15.634373,59,0.30018858494170925,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_103,0.199873067810571,0.236295062365299,752,0.645806825309531,489.861518888955,0.663632084666741,623.795205340707,0.08911273919470683,Danube,2.0,0.0,49.490173,16.694152,24,-0.08162467248747811,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_104,0.189149738942488,0.22972130488016,752,0.613569882583072,465.652807864579,0.625137868058442,564.368866763897,0.181945815125964,Danube,2.0,,49.48904,16.692684,35,0.030156097558925066,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_105,0.169459267050375,0.233496605725017,752,0.609241766592822,463.024452158979,0.628170918432205,549.687446477174,0.892971738652728,Danube,3.0,15.9,49.542607,16.573452,66,0.3546267092703947,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_106,0.168400968554109,0.234201909465731,752,0.608277298424326,462.300669580301,0.626146712987613,575.624889039474,0.8951632811250023,Danube,3.0,15.9,49.542243,16.573741,72,0.43756772447944897,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_107,0.193558421733601,0.23496122281213,752,0.637373232491046,483.537234959819,0.651826422403311,588.84810088792,0.5719985786078498,Danube,1.0,0.0,49.379365,16.760357,29,-0.029187718101116235,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_108,0.166673757160238,0.267691350271995,752,0.610828008326045,463.856609009065,0.627797681505223,951.398731716353,2.512309309806107,Danube,4.0,13.7,49.565749,17.267724,85,0.7313252392781769,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_109,0.174092606576593,0.240780049650383,752,0.618567983036106,469.601176584735,0.634188695927621,636.36064455458,1.5120992663951274,Danube,3.0,7.6,49.347639,16.65102,85,0.5981336399423118,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_110,0.191306588695815,0.270059252110957,752,0.629808707012893,477.867409365313,0.651183621545864,953.221698144682,2.280295374469408,Danube,3.0,7.6,49.343754,16.648637,101,0.8758985941923136,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_158,0.172701488933481,0.229260503993004,752,0.600029131030405,454.542423024126,0.618233931276482,528.198569085873,0.272494385163197,Danube,1.0,0.0,45.223886,19.699039,60,0.3376085475541759,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_159,0.174074129981971,0.227856920382379,752,0.599327357037794,455.575602448333,0.618791511416955,488.788343992279,0.052701141479133594,Danube,1.0,0.0,45.240276,19.889274,63,0.3198309304199083,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_160,0.173956893100433,0.243069702631383,752,0.617969953979659,468.416103837353,0.638099258324173,735.489525645733,0.6059737372954666,Danube,8.0,5.6,45.260331,19.85665,90,0.6794324477833372,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_161,0.175978738535419,0.249573879030413,752,0.608944286385881,462.837246343684,0.619728075404352,678.832682231674,1.0089980893634884,Danube,2.0,3.7,44.395833,26.223022,98,0.7205620418416231,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_162,0.188231060428878,0.222105499508231,752,0.612860705104502,465.738509988345,0.629354320886784,499.788031356918,0.06809159118749222,Danube,4.0,3.3,46.789539,23.682029,40,0.06657586277624328,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_163,0.188488340284839,0.223053987712195,752,0.624811369636423,474.759050729474,0.643521864338494,480.895525849896,0.10960658506204203,Danube,2.0,0.0,44.747126,19.726075,49,0.11894732286317436,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_164,0.169445337180841,0.243103782312065,752,0.6136073540216,466.352081040833,0.635605367322703,599.535628019714,1.2761637069509406,Danube,6.0,3.1,46.310181,16.397589,88,0.5759704067589402,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_165,0.206158139314093,0.226595212996256,752,0.641747128048192,486.83063636963,0.659533227365534,600.731760432058,0.023908843613667914,Danube,6.0,4.1,45.784996,16.132961,26,-0.08882935648752059,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_166,0.206311472620334,0.224987293342801,752,0.641509100061344,487.272303638334,0.658287540830841,553.268686736748,0.10994465721632789,Danube,4.0,0.4,46.065975,14.623696,28,-0.07009581312194911,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_167,0.192477936567698,0.224131813023678,752,0.633341632088907,481.140663748782,0.652645447092269,486.429331442983,0.10844787235426928,Danube,7.0,6.8,47.455269,19.06115,49,0.1155060177148906,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_168,0.187431809049422,0.223046598938643,752,0.625368392977062,475.179374033025,0.646866005858415,501.550953237752,0.038376002397725525,Danube,6.0,3.9,45.95689,15.488278,46,0.13946622343958673,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_169,0.198856864622847,0.226471014241205,752,0.634580443936672,482.124202821927,0.653320946807145,515.257296859908,0.08612222384147146,Danube,5.0,10.4,49.24502,18.639577,34,0.006131157035855092,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_170,0.176391694538448,0.233902454140988,752,0.606138628191606,460.740280100361,0.624361831894388,522.269792376746,0.6328253346440894,Danube,4.0,35.2,49.125151,16.627226,90,0.5583049649516597,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_171,0.209764092600903,0.222191560209249,752,0.641312687492868,487.041949455228,0.659597108819977,574.029063514161,0.010286742776225892,Danube,4.0,4.0,48.110907,14.896042,22,-0.11197425849773202,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_172,0.200197732484981,0.229616486243606,752,0.64277947484434,488.172151631127,0.657588868567171,533.750874662091,0.06969552003676066,Danube,5.0,8.0,48.413553,10.888442,36,-0.00695289643945359,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_173,0.326630551165353,0.332025892580618,752,0.738540369227798,557.892473649778,0.741058618251712,1977.98073003571,9.108865714863125,Danube,2.0,71.4,44.39686,26.247741,145,1.6282097924930445,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_174,0.176652763826319,0.275099230788647,752,0.618745607785382,470.213585527441,0.629184758269418,856.449205696054,0.56372306899621,Danube,4.0,85.2,46.791089,23.717859,101,0.790739231199845,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_175,0.176683674332665,0.222751053191505,752,0.607002049462425,461.360653341194,0.623689228273557,455.980264102704,0.15552193460113212,Danube,7.0,4.2,44.74578,19.728111,67,0.30212225486250815,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_176,0.163287053362045,0.237232674297382,752,0.586165452854255,445.643089383819,0.598271994073928,679.06395986873,1.351285752931794,Danube,6.0,3.1,46.310154,16.397992,68,0.4511538984734635,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_177,0.183126463611652,0.271882959569816,752,0.641644374439615,487.044488390991,0.653839781975664,955.132982409038,0.5898996501759942,Danube,5.0,5.0,46.071103,14.634847,103,0.8589389663923567,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_178,0.1786740230719,0.225228790171547,752,0.619340078155336,470.627203993129,0.639195942309436,495.327654430987,0.4273800833909387,Danube,7.0,6.8,47.45407,19.060272,61,0.2815804190134281,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_179,0.176032864360168,0.226821530207604,752,0.614923539759362,467.317374644564,0.633275956594256,560.992760429522,0.38133715895685566,Danube,6.0,4.6,45.94238,15.495631,56,0.2381947409808322,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_180,0.185551143131764,0.230962974514327,752,0.629537535449483,478.279655636793,0.649861653203555,509.543762373914,0.35440145814731183,Danube,5.0,10.4,49.244395,18.639079,44,0.12268481957122887,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_181,0.297664976956942,0.303981360470228,752,0.712917026621488,540.746356339716,0.716264670090959,1450.91020573559,1.611080861706665,Danube,7.0,9.2,49.123616,16.627051,144,1.4102464814797293,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_182,0.169575672677158,0.231581985483569,752,0.606182066106905,460.71596115014,0.624621857816408,541.772093626965,0.4469779027641194,Danube,4.0,19.4,48.11049,14.897041,66,0.3560769055313901,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_183,0.3400454494011,0.339493168945893,752,0.74113911443674,561.788436148996,0.748858534976097,2065.03778078733,50.654967121270744,Danube,5.0,8.0,48.414023,10.88854,149,1.6807368249151426,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_301,0.188463600987834,0.222149161465791,752,0.622064491931295,471.576372205323,0.634085815942383,575.049231027572,0.7523148487659005,Danube,5.0,20.9,48.42402048,10.02624817,47,0.11842735762268973,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_302,0.187346315898448,0.228797789230859,752,0.639733389167719,485.740541456919,0.655061255288923,492.846362088593,0.03515283307195662,Danube,6.0,16.3,48.73335642,11.14445055,50,0.1264096513225632,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_303,0.183095669713567,0.232396144910186,752,0.640683110550304,486.463864535995,0.657165526969475,501.696346104363,0.1156856877397936,Danube,6.0,10.9,48.91633554,11.86649367,54,0.19733723256746036,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_304,0.176771035452124,0.237602544426759,752,0.637586871801393,484.27543675689,0.655381187012738,499.662360688745,0.16001282090583283,Danube,6.0,11.1,48.77267035,13.0101508,66,0.32889959552275533,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_305,0.20006524159228,0.233418986051366,752,0.64875211112208,491.276943836073,0.65697176579907,572.974268548318,0.37059074826024124,Danube,6.0,5.8,48.55724283,13.43597663,26,-0.03318650907940004,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_306,0.188523008500682,0.233305358434725,752,0.63919114016091,484.957800547829,0.652909473076325,510.415940018758,0.029778693261143924,Danube,7.0,7.6,48.52084906,13.70232057,44,0.10779941617116093,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_307,0.189316363218202,0.235865329434805,752,0.645640224523601,489.807577582694,0.658522805476806,522.883554575522,0.27991550778230123,Danube,7.0,8.4,48.24100774,14.51473092,42,0.1089218713996816,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_308,0.190575451096555,0.232859524767798,752,0.642782812836644,487.692815988128,0.654681291812941,516.361841140335,0.17747946192273503,Danube,7.0,7.8,48.38560425,15.53280995,44,0.09444021973657811,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_309,0.185017706022685,0.235698988118185,752,0.636870195374417,483.269234057043,0.650837505853401,506.443964146654,0.28966412197452157,Danube,7.0,7.9,48.32964293,16.33237286,45,0.14197273109324055,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_310,0.187122240152205,0.235527712908387,752,0.641643596843734,486.84484401478,0.655564529929112,514.388777974175,0.1788624215444959,Danube,7.0,8.7,48.15125675,16.94446796,45,0.14061418606623874,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_311,0.174907086076473,0.248369969947738,752,0.625303819172226,474.964547677704,0.641320698859633,601.907087277076,0.29409355668537257,Danube,1.0,0.0,48.72353966,16.88493834,80,0.539881612012347,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_312,0.182519566203483,0.245005497275522,752,0.62936463297629,478.074465492061,0.646862461444573,547.224995877831,0.5685715218487053,Danube,4.0,16.6,48.68704724,16.98848745,89,0.602276060616423,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_313,0.184192977587367,0.253691626218972,752,0.631384621550369,479.594042550329,0.651968654757493,563.560051841382,69.89882587979923,Danube,6.0,27.7,48.19817131,16.97246712,88,0.6780227573576403,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_314,0.180825432367611,0.235289932672,752,0.635542840244836,482.227835249677,0.6505730225944,504.228611055239,114.27705383322999,Danube,7.0,9.7,48.13703476,17.10424581,51,0.22158786963631635,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_315,0.184532618086862,0.23609558313728,752,0.633872646456633,481.393776761654,0.6465814043044,529.138524322409,551.9792934054989,Danube,7.0,6.1,48.032998,17.234718,48,0.1599797425371762,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_316,0.180346088793232,0.235951170377992,752,0.636723371603069,483.179553210395,0.650208657182984,495.363244037369,260.0192509680367,Danube,7.0,6.1,47.788522,17.658216,59,0.24420281830473659,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_317,0.176220568581243,0.238923972456217,752,0.633622746356494,480.896444493902,0.649889576149215,507.476214633925,0.30631409712485097,Danube,6.0,14.6,47.735884,17.759652,73,0.42526607084877655,Danube
